Customer_ID;Gender;Age;Tenure;Saving_Amount;Current_Amount;Time_Deposits_Amount;Funds_Amount;Stocks_Amount;Bank_Assurance_Amount;Life_Assurance_Amount;Business_Loan_Amount;Home_Loan_Amount;Consumer_Loan_Amount;Branch_Transactions;ATM_Transactions;Phone_Transactions;Internet_Transactions;Standing_Orders;New_Credit_Card_Flag
7709;M;55;81;0.000000;0.000000;0.000000;0.000000;257.847143;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;1
7710;M;70;81;484.421429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;11;0;0;0;0
7711;F;51;81;0.000000;7.322857;0.000000;0.000000;0.000000;75.412857;0.000000;0.000000;0.000000;0.000000;9;0;0;0;3;0
7712;M;59;81;0.000000;0.000000;0.000000;0.000000;5279.658571;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7713;F;65;81;9.854286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7714;F;30;81;914.270000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;139.327143;6;5;0;0;0;0
7715;F;64;81;5544.304286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4;0;0;0;0;0
7716;F;80;81;0.725714;0.000000;0.000000;9973.604286;858.911429;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
7717;F;45;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;18.100000;0;1;0;0;0;0
7718;F;46;81;0.000000;0.000000;0.000000;0.000000;302.634286;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7719;M;78;81;2269.981429;0.000000;29316.638571;0.000000;12885.772857;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
7720;M;44;81;0.000000;0.000000;0.000000;0.000000;368.191429;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7721;M;51;81;798.105714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10351.462857;0.000000;0.000000;3;0;0;0;0;0
7722;F;59;81;44.461429;0.000000;0.000000;0.000000;150.645714;0.000000;0.000000;0.000000;7387.112857;0.000000;3;0;0;0;0;0
7723;M;47;81;733.872857;0.000000;0.000000;0.000000;453.074286;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
7724;F;45;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;1
7725;M;47;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1715.107143;2;2;0;0;0;1
7726;M;48;81;58.011429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7727;M;49;81;12.961429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;19449.448571;0.000000;4;0;0;0;0;0
7728;F;38;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7314.212857;0;2;0;0;0;0
7729;M;42;81;0.000000;1429.135714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;15;0;0;4;0
7730;M;57;81;0.000000;375.445714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;8;0;0;0;0
7731;M;35;81;0.000000;23.292857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;9;0;0;0;0
7732;M;60;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5367.104286;10;8;0;0;0;1
7733;M;49;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1915.090000;1;20;0;0;0;0
7734;M;58;81;44.514286;0.000000;0.000000;6599.755714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7735;F;41;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;35.064286;0;0;0;0;0;0
7736;F;55;81;300.217143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7737;M;46;81;7907.157143;945.880000;64348.692857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5;0;0;0;0;0
7738;M;38;81;1415.632857;31616.200000;15926.267143;4016.018571;788.882857;0.000000;0.000000;0.000000;21726.280000;0.000000;6;1;0;0;0;0
7739;M;37;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;715.554286;0;0;0;0;0;0
7740;M;50;81;0.240000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7741;M;62;81;90.617143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7742;F;34;81;0.000000;301.442857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;37;0;0;0;1
7743;M;43;81;16.727143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4837.454286;5;0;0;0;0;0
7744;M;34;81;2.097143;382.475714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6;31;2;0;0;0
7745;F;50;81;7261.730000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
7746;M;50;81;18859.368571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;154.267143;0.000000;0.000000;6;0;0;0;0;0
7747;F;48;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1408.067143;6;10;0;0;0;1
7748;M;78;81;0.251429;0.000000;23608.595714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7749;M;33;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;707.588571;1;1;0;0;0;0
7750;M;64;81;104432.428571;0.000000;0.000000;0.000000;450.570000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7751;F;66;81;6083.391429;0.000000;13706.724286;0.000000;1458.091429;0.000000;0.000000;0.000000;0.000000;0.000000;12;0;0;0;0;0
7752;M;29;81;188.394286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;39;0;0;0;0
7753;M;36;81;71.968571;0.000000;0.000000;1442.212857;1901.927143;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7754;M;63;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6153.548571;0;0;0;0;0;0
7755;M;50;81;31.207143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5063.284286;11;0;0;0;0;0
7756;M;57;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7335.807143;6;6;0;0;0;1
7757;F;37;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1662.090000;0;2;0;0;0;0
7758;M;32;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6020.380000;2;0;0;0;0;0
7759;M;47;81;21.920000;523.607143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;39;0;0;0;0
7760;F;65;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;387.090000;0;0;0;0;0;0
7761;M;53;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;957.217143;3;0;0;0;0;1
7762;M;54;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1161.441429;15;0;0;0;0;1
7763;F;57;81;378.751429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;461.884286;0;0;0;0;0;0
7764;F;42;81;1481.970000;9168.800000;0.000000;0.000000;50.470000;0.000000;0.000000;0.000000;0.000000;0.000000;2;3;0;0;0;0
7765;F;57;81;21941.454286;0.000000;33560.234286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;2;0;5;0
7766;M;54;81;2.532500;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3022.457500;1;0;0;0;0;0
7767;M;41;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1128.784286;3;0;0;0;0;0
7768;M;65;81;414.995714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;11553.575714;1;23;0;0;0;0
7769;F;64;81;18.437143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5672.607143;5;0;0;0;0;0
7770;M;71;81;3.451429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7771;F;49;81;1196.092857;0.000000;0.000000;62116.690000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;3;2;0;0;1
7772;M;78;81;4686.920000;0.000000;0.000000;0.000000;3276.067143;0.000000;0.000000;0.000000;0.000000;0.000000;5;0;0;0;4;0
7773;M;84;81;336.918571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7774;M;42;81;51.811429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7775;M;74;81;25800.685714;0.000000;85652.842857;35862.720000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7;0;0;0;0;0
7776;M;58;81;670.240000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10;0;0;0;0;0
7777;M;58;81;118.144286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1442.482857;1;0;0;0;0;0
7778;M;52;81;86.850000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
7779;M;60;81;0.000000;47.254286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;710.761429;0;0;0;0;0;0
7780;F;43;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.205714;0;0;0;0;0;0
7781;M;45;81;125.905714;1467.102857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2024.005714;28;29;0;0;8;0
7782;F;53;81;68.185000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
7783;F;40;81;1327.081429;153.668571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15;2;0;0;0;0
7784;M;51;81;3.335000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
7785;M;42;81;2778.092857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0
7786;F;27;81;32.368571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4;3;0;0;0;0
7787;M;50;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5238.428571;1;28;0;0;1;0
7788;F;45;81;4283.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
7789;F;71;81;859.922857;0.000000;0.000000;3146.928571;965.561429;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;0
7790;F;40;81;15812.025000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3;8;0;0;0;0
7791;M;38;81;9.967143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3619.795714;0;4;0;0;0;0
7792;F;47;81;911.447143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6;0;0;0;0;0
7793;M;54;81;270.108571;0.000000;2634.918571;0.000000;0.000000;358.411429;0.000000;0.000000;15043.062857;0.000000;8;10;0;3;0;1
7794;M;42;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;247.295714;4;0;0;0;0;0
7795;M;55;81;1306.080000;12697.718571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10;8;0;0;0;0
7796;F;69;81;856.335714;0.000000;0.000000;16871.354286;16101.040000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7797;F;68;81;3459.637143;0.000000;0.000000;4443.852857;1320.064286;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;0;0;0;0
7798;M;29;81;25.442857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7799;M;46;81;1759.762857;0.000000;0.000000;42062.037143;1728.681429;0.000000;0.000000;0.000000;0.000000;0.000000;2;3;0;0;4;0
7800;M;46;81;548.722857;0.000000;0.000000;0.000000;0.000000;1021.228571;0.000000;19239.867143;0.000000;0.000000;19;0;0;0;0;0
7801;M;42;81;37.028571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7802;F;54;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1202.427143;2;0;0;0;0;0
7803;M;44;81;210.765714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0
7804;M;38;81;0.000000;0.000000;0.000000;0.000000;0.000000;453.685714;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7805;M;82;81;7701.388571;0.000000;0.000000;53726.732857;178.278571;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
7806;M;37;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1561.798571;0;8;0;0;0;0
7807;F;41;81;0.000000;0.000000;0.000000;0.000000;178.278571;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7808;M;41;81;22.088333;261.690000;0.000000;0.000000;0.000000;48.180000;0.000000;0.000000;0.000000;5030.306667;0;59;0;0;4;0
7809;F;48;81;0.000000;160.425714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1681.454286;0;15;0;0;0;0
7810;M;41;81;92.058571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;46864.988571;1508.882857;5;0;0;0;0;0
7811;M;72;81;12697.868571;0.000000;0.000000;0.000000;23895.357143;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7812;F;40;81;1683.440000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7813;M;38;81;67.254286;0.000000;0.000000;0.000000;666.057143;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7814;F;37;81;1097.015714;0.000000;0.000000;0.000000;403.405714;0.000000;0.000000;0.000000;0.000000;0.000000;3;0;0;0;0;1
7815;M;72;81;205.714286;0.000000;0.000000;28877.564286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7816;M;75;81;1.254286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7817;M;48;81;0.000000;4.434286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7818;F;48;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1492.608000;0;0;0;0;0;0
7819;M;47;81;488.164286;0.000000;0.000000;0.000000;6301.028571;0.000000;0.000000;0.000000;0.000000;0.000000;0;1;0;0;4;0
7820;M;40;81;0.000000;72.004286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6;0;0;0;0;0
7821;F;44;81;0.000000;0.000000;0.000000;0.000000;178.278571;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7822;M;34;81;66.912857;740.582857;0.000000;0.000000;0.000000;355.897143;0.000000;0.000000;26384.994286;0.000000;2;16;0;0;0;0
7823;M;48;81;23.828571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;274.254286;0.000000;0.000000;0;3;0;0;0;0
7824;M;64;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;806.972857;4;0;0;0;0;0
7825;M;56;81;62.645714;0.000000;0.000000;0.000000;0.000000;228.377143;0.000000;0.000000;8575.014286;8187.487143;10;0;0;0;0;0
7826;F;31;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;0;0;0;1
7827;F;37;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;825.171429;2;0;0;0;0;0
7828;F;32;81;48.938571;0.000000;0.000000;0.000000;0.000000;294.645714;0.000000;0.000000;3265.745714;0.000000;0;3;0;0;0;0
7829;F;40;81;10.697143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7830;F;35;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1689.265714;4;4;0;0;0;0
7831;M;59;81;56.265000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3883.095000;5;0;0;0;0;0
7832;M;31;81;4597.994286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7833;M;66;81;4802.580000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7834;F;74;81;0.000000;0.000000;0.000000;0.000000;368.441429;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7835;M;38;81;0.000000;0.250000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7836;M;54;81;41.894286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7837;M;58;81;4514.420000;0.000000;0.000000;0.000000;3091.094286;0.000000;0.000000;0.000000;0.000000;0.000000;12;0;0;0;0;0
7838;M;57;81;1958.625714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7839;M;52;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1530.842857;0;0;0;0;0;0
7840;M;47;81;1033.817143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7841;M;42;81;2980.130000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;0;0;0;0;0
7842;M;79;81;3438.505714;0.000000;0.000000;0.000000;6509.482857;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7843;M;61;81;0.332857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1503.514286;0;8;0;0;0;0
7844;F;30;81;3336.644286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;30;0;0;0;0
7845;F;35;81;48.855714;0.000000;0.000000;0.000000;104.847143;12.131429;0.000000;37485.264286;0.000000;8406.072857;9;0;0;0;0;0
7846;M;39;81;241.377143;0.000000;0.000000;0.000000;1345.082857;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7847;F;33;81;10.791429;0.000000;0.000000;0.000000;0.000000;395.200000;0.000000;0.000000;37071.790000;1693.702857;8;18;2;0;0;0
7848;F;49;81;4513.341429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
7849;M;48;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;813.514286;1;0;0;0;0;0
7850;M;44;81;18.815714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4;3;0;0;0;0
7851;M;37;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;535.408571;0;0;0;0;0;0
7852;M;41;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1626.672857;1;1;0;0;0;1
7853;M;47;81;186.610000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;8;0;0;0;0
7854;F;42;81;0.188571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1561.534286;3;0;0;0;0;0
7855;F;34;81;0.004286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7856;M;73;81;28.588571;0.000000;0.000000;27894.502857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7857;M;72;81;3.541429;0.000000;0.000000;29264.310000;1783.034286;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7858;F;26;81;3.406667;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
7859;F;39;81;131.514286;0.000000;0.000000;0.000000;0.000000;216.405714;173.280000;0.000000;7036.367143;0.000000;6;0;0;0;1;0
7860;M;41;81;0.000000;51.432857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1620.692857;0;9;0;0;0;0
7861;F;81;81;0.000000;0.000000;0.000000;0.000000;368.441429;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7862;M;76;81;56.148571;0.000000;0.000000;21069.750000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7863;M;35;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1087.161429;1;0;0;0;0;0
7864;F;68;81;0.000000;0.000000;0.000000;0.000000;658.188571;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7865;M;69;81;115.634286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7;2;0;0;0;0
7866;F;55;81;29.905714;0.000000;12261.902857;5369.918571;206.334286;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7867;M;75;81;0.000000;0.000000;0.000000;0.000000;14932.821429;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7868;M;45;81;5.805714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5217.928571;0;0;0;0;0;0
7869;M;41;81;0.000000;29.874286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;11;0;0;0;0
7870;M;30;81;2219.362857;50.840000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;14;19;0;0;0;1
7871;M;50;81;16898.927143;0.000000;0.000000;0.000000;11731.128571;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7872;F;62;81;7.194286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6328.587143;4;0;0;0;0;0
7873;M;57;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;380.671429;1;0;0;0;0;0
7874;M;44;81;7.377143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;801.851429;2;10;0;0;0;0
7875;F;44;81;0.000000;0.000000;0.000000;0.000000;5921.690000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7876;M;46;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1623.795714;2;0;0;0;0;0
7877;F;45;81;9.274286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7878;F;33;81;73.558571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;6;0;0;0;0
7879;F;45;81;0.000000;0.000000;0.000000;0.000000;178.278571;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7880;F;37;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;905.591429;0;0;0;0;0;0
7881;M;64;81;2408.897143;0.000000;0.000000;3186.972857;68.787143;0.000000;0.000000;0.000000;0.000000;0.000000;2;0;0;0;4;0
7882;M;57;81;0.000000;26.190000;0.000000;0.000000;0.000000;203.233333;0.000000;0.000000;0.000000;959.650000;5;11;0;0;0;0
7883;M;55;81;11560.011429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7884;M;74;81;0.685714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7885;M;41;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1672.302857;0;11;0;0;0;0
7886;F;56;81;294.360000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7887;M;39;81;7763.240000;0.000000;0.000000;0.000000;19601.160000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
7888;M;53;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5.371429;0.000000;0.000000;1672.767143;1;1;0;0;0;0
7889;M;54;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1700.268571;1;0;0;0;0;0
7890;F;32;81;500.051429;0.000000;0.000000;0.000000;1422.792857;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7891;M;57;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1412.461429;7;1;0;0;0;1
7892;M;45;81;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;168.884286;0;6;0;0;0;1
7893;M;34;81;0.000000;0.000000;0.000000;0.000000;61.781429;0.000000;0.000000;0.000000;0.000000;0.000000;0;6;0;0;0;0
7894;M;40;81;104.307143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1;0;0;0;0;0
7895;M;54;81;0.000000;11.565714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7896;F;78;81;230.964286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0;0;0;0
7897;M;61;81;1164.552857;0.000000;0.000000;24914.808571;28885.340000;0.000000;0.000000;0.000000;0.000000;0.000000;1;21;0;0;0;0
7898;F;43;81;0.681429;0.000000;0.000000;0.000000;0.000000;34.222857;0.000000;0.000000;0.092857;1130.608571;0;0;0;0;0;0
7899;M;35;81;5.697143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;951.084286;0;0;0;0;0;0
7900;F;34;81;57.346667;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2;0;0;0;0;0
